"Month","Division","Line","Day Type","Reporting Category","Incidents"
"2022-07-01","B DIVISION","M","2","Planned ROW Work","1"
"2022-07-01","B DIVISION","M","2","Police & Medical","3"
"2022-07-01","B DIVISION","N","1",,"0"
"2022-07-01","B DIVISION","N","1","Crew Availability","27"
"2022-07-01","B DIVISION","N","1","External Factors","0"
"2022-07-01","B DIVISION","N","1","Infrastructure & Equipment","80"
"2022-07-01","B DIVISION","N","1","Operating Conditions","66"
"2022-07-01","B DIVISION","N","1","Planned ROW Work","45"
"2022-07-01","B DIVISION","N","1","Police & Medical","57"
"2022-07-01","B DIVISION","N","2",,"0"
"2022-07-01","B DIVISION","N","2","Crew Availability","16"
"2022-07-01","B DIVISION","N","2","External Factors","0"
"2022-07-01","B DIVISION","N","2","Infrastructure & Equipment","22"
"2022-07-01","B DIVISION","N","2","Operating Conditions","49"
"2022-07-01","B DIVISION","N","2","Planned ROW Work","20"
"2022-07-01","B DIVISION","N","2","Police & Medical","20"
"2022-07-01","B DIVISION","Q","1",,"0"
"2022-07-01","B DIVISION","Q","1","Crew Availability","23"
"2022-07-01","B DIVISION","Q","1","External Factors","0"
"2022-07-01","B DIVISION","Q","1","Infrastructure & Equipment","65"
"2022-07-01","B DIVISION","Q","1","Operating Conditions","95"
"2022-07-01","B DIVISION","Q","1","Planned ROW Work","30"
"2022-07-01","B DIVISION","Q","1","Police & Medical","54"
"2022-07-01","B DIVISION","Q","2",,"0"
"2022-07-01","B DIVISION","Q","2","Crew Availability","13"
"2022-07-01","B DIVISION","Q","2","External Factors","0"
"2022-07-01","B DIVISION","Q","2","Infrastructure & Equipment","21"
"2022-07-01","B DIVISION","Q","2","Operating Conditions","45"
"2022-07-01","B DIVISION","Q","2","Planned ROW Work","21"
"2022-07-01","B DIVISION","Q","2","Police & Medical","30"
"2022-07-01","B DIVISION","R","1",,"0"
"2022-07-01","B DIVISION","R","1","Crew Availability","28"
"2022-07-01","B DIVISION","R","1","External Factors","1"
"2022-07-01","B DIVISION","R","1","Infrastructure & Equipment","50"
"2022-07-01","B DIVISION","R","1","Operating Conditions","61"
"2022-07-01","B DIVISION","R","1","Planned ROW Work","21"
"2022-07-01","B DIVISION","R","1","Police & Medical","32"
"2022-07-01","B DIVISION","R","2",,"0"
"2022-07-01","B DIVISION","R","2","Crew Availability","10"
"2022-07-01","B DIVISION","R","2","External Factors","0"
"2022-07-01","B DIVISION","R","2","Infrastructure & Equipment","14"
"2022-07-01","B DIVISION","R","2","Operating Conditions","16"
"2022-07-01","B DIVISION","R","2","Planned ROW Work","4"
"2022-07-01","B DIVISION","R","2","Police & Medical","11"
"2022-07-01","B DIVISION","S Fkln","1",,"0"
"2022-07-01","B DIVISION","S Fkln","1","Crew Availability","1"
"2022-07-01","B DIVISION","S Fkln","1","External Factors","1"
"2022-07-01","B DIVISION","S Fkln","1","Infrastructure & Equipment","5"
"2022-07-01","B DIVISION","S Fkln","1","Operating Conditions","0"
"2022-07-01","B DIVISION","S Fkln","1","Planned ROW Work","0"
"2022-07-01","B DIVISION","S Fkln","1","Police & Medical","0"
"2022-07-01","B DIVISION","S Fkln","2",,"0"
"2022-07-01","B DIVISION","S Fkln","2","Crew Availability","0"
"2022-07-01","B DIVISION","S Fkln","2","External Factors","0"
"2022-07-01","B DIVISION","S Fkln","2","Infrastructure & Equipment","4"
"2022-07-01","B DIVISION","S Fkln","2","Operating Conditions","0"
"2022-07-01","B DIVISION","S Fkln","2","Planned ROW Work","0"
"2022-07-01","B DIVISION","S Fkln","2","Police & Medical","0"
"2022-07-01","B DIVISION","S Rock","1",,"0"
"2022-07-01","B DIVISION","S Rock","1","Crew Availability","0"
"2022-07-01","B DIVISION","S Rock","1","External Factors","6"
"2022-07-01","B DIVISION","S Rock","1","Infrastructure & Equipment","7"
"2022-07-01","B DIVISION","S Rock","1","Operating Conditions","9"
"2022-07-01","B DIVISION","S Rock","1","Planned ROW Work","1"
"2022-07-01","B DIVISION","S Rock","1","Police & Medical","5"
"2022-07-01","B DIVISION","S Rock","2",,"0"
"2022-07-01","B DIVISION","S Rock","2","Crew Availability","1"
"2022-07-01","B DIVISION","S Rock","2","External Factors","11"
"2022-07-01","B DIVISION","S Rock","2","Infrastructure & Equipment","5"
"2022-07-01","B DIVISION","S Rock","2","Operating Conditions","10"
"2022-07-01","B DIVISION","S Rock","2","Planned ROW Work","0"
"2022-07-01","B DIVISION","S Rock","2","Police & Medical","1"
"2022-08-01","A DIVISION","1","1",,"0"
"2022-08-01","A DIVISION","1","1","Crew Availability","20"
"2022-08-01","A DIVISION","1","1","External Factors","1"
"2022-08-01","A DIVISION","1","1","Infrastructure & Equipment","62"
"2022-08-01","A DIVISION","1","1","Operating Conditions","98"
"2022-08-01","A DIVISION","1","1","Planned ROW Work","61"
"2022-08-01","A DIVISION","1","1","Police & Medical","63"
"2022-08-01","A DIVISION","1","2",,"0"
"2022-08-01","A DIVISION","1","2","Crew Availability","4"
"2022-08-01","A DIVISION","1","2","External Factors","1"
"2022-08-01","A DIVISION","1","2","Infrastructure & Equipment","14"
"2022-08-01","A DIVISION","1","2","Operating Conditions","24"
"2022-08-01","A DIVISION","1","2","Planned ROW Work","3"
"2022-08-01","A DIVISION","1","2","Police & Medical","13"
"2022-08-01","A DIVISION","2","1",,"0"
"2022-08-01","A DIVISION","2","1","Crew Availability","25"
"2022-08-01","A DIVISION","2","1","External Factors","2"
"2022-08-01","A DIVISION","2","1","Infrastructure & Equipment","55"
"2022-08-01","A DIVISION","2","1","Operating Conditions","146"
"2022-08-01","A DIVISION","2","1","Planned ROW Work","38"
"2022-08-01","A DIVISION","2","1","Police & Medical","76"
"2022-08-01","A DIVISION","2","2",,"0"
"2022-08-01","A DIVISION","2","2","Crew Availability","6"
"2022-08-01","A DIVISION","2","2","External Factors","0"
"2022-08-01","A DIVISION","2","2","Infrastructure & Equipment","16"
"2022-08-01","A DIVISION","2","2","Operating Conditions","42"
"2022-08-01","A DIVISION","2","2","Planned ROW Work","14"
"2022-08-01","A DIVISION","2","2","Police & Medical","28"
"2022-08-01","A DIVISION","3","1",,"0"
"2022-08-01","A DIVISION","3","1","Crew Availability","19"
"2022-08-01","A DIVISION","3","1","External Factors","0"
"2022-08-01","A DIVISION","3","1","Infrastructure & Equipment","39"
"2022-08-01","A DIVISION","3","1","Operating Conditions","90"
"2022-08-01","A DIVISION","3","1","Planned ROW Work","19"
"2022-08-01","A DIVISION","3","1","Police & Medical","24"
"2022-08-01","A DIVISION","3","2",,"0"
"2022-08-01","A DIVISION","3","2","Crew Availability","2"
"2022-08-01","A DIVISION","3","2","External Factors","0"
"2022-08-01","A DIVISION","3","2","Infrastructure & Equipment","17"
"2022-08-01","A DIVISION","3","2","Operating Conditions","33"
"2022-08-01","A DIVISION","3","2","Planned ROW Work","10"
"2022-08-01","A DIVISION","3","2","Police & Medical","16"
"2022-08-01","A DIVISION","4","1",,"0"
"2022-08-01","A DIVISION","4","1","Crew Availability","21"
"2022-08-01","A DIVISION","4","1","External Factors","1"
"2022-08-01","A DIVISION","4","1","Infrastructure & Equipment","45"
"2022-08-01","A DIVISION","4","1","Operating Conditions","70"
"2022-08-01","A DIVISION","4","1","Planned ROW Work","32"
"2022-08-01","A DIVISION","4","1","Police & Medical","63"
"2022-08-01","A DIVISION","4","2",,"0"
"2022-08-01","A DIVISION","4","2","Crew Availability","4"
"2022-08-01","A DIVISION","4","2","External Factors","0"
"2022-08-01","A DIVISION","4","2","Infrastructure & Equipment","14"
"2022-08-01","A DIVISION","4","2","Operating Conditions","49"
"2022-08-01","A DIVISION","4","2","Planned ROW Work","14"
"2022-08-01","A DIVISION","4","2","Police & Medical","25"
"2022-08-01","A DIVISION","5","1",,"0"
"2022-08-01","A DIVISION","5","1","Crew Availability","9"
"2022-08-01","A DIVISION","5","1","External Factors","1"
"2022-08-01","A DIVISION","5","1","Infrastructure & Equipment","32"
"2022-08-01","A DIVISION","5","1","Operating Conditions","92"
"2022-08-01","A DIVISION","5","1","Planned ROW Work","19"
"2022-08-01","A DIVISION","5","1","Police & Medical","57"
"2022-08-01","A DIVISION","5","2",,"0"
"2022-08-01","A DIVISION","5","2","Crew Availability","2"
"2022-08-01","A DIVISION","5","2","External Factors","0"
"2022-08-01","A DIVISION","5","2","Infrastructure & Equipment","8"
"2022-08-01","A DIVISION","5","2","Operating Conditions","25"
"2022-08-01","A DIVISION","5","2","Planned ROW Work","0"
"2022-08-01","A DIVISION","5","2","Police & Medical","9"
"2022-08-01","A DIVISION","6","1",,"0"
"2022-08-01","A DIVISION","6","1","Crew Availability","20"
"2022-08-01","A DIVISION","6","1","External Factors","3"
"2022-08-01","A DIVISION","6","1","Infrastructure & Equipment","73"
"2022-08-01","A DIVISION","6","1","Operating Conditions","132"
"2022-08-01","A DIVISION","6","1","Planned ROW Work","26"
"2022-08-01","A DIVISION","6","1","Police & Medical","93"
"2022-08-01","A DIVISION","6","2",,"0"
"2022-08-01","A DIVISION","6","2","Crew Availability","6"
"2022-08-01","A DIVISION","6","2","External Factors","1"
"2022-08-01","A DIVISION","6","2","Infrastructure & Equipment","20"
"2022-08-01","A DIVISION","6","2","Operating Conditions","24"
"2022-08-01","A DIVISION","6","2","Planned ROW Work","17"
"2022-08-01","A DIVISION","6","2","Police & Medical","31"
"2022-08-01","A DIVISION","7","1",,"0"
"2022-08-01","A DIVISION","7","1","Crew Availability","46"
"2022-08-01","A DIVISION","7","1","External Factors","1"
"2022-08-01","A DIVISION","7","1","Infrastructure & Equipment","54"
"2022-08-01","A DIVISION","7","1","Operating Conditions","15"
"2022-08-01","A DIVISION","7","1","Planned ROW Work","21"
"2022-08-01","A DIVISION","7","1","Police & Medical","52"
"2022-08-01","A DIVISION","7","2",,"0"
"2022-08-01","A DIVISION","7","2","Crew Availability","8"
"2022-08-01","A DIVISION","7","2","External Factors","0"
"2022-08-01","A DIVISION","7","2","Infrastructure & Equipment","9"
"2022-08-01","A DIVISION","7","2","Operating Conditions","3"
"2022-08-01","A DIVISION","7","2","Planned ROW Work","6"
"2022-08-01","A DIVISION","7","2","Police & Medical","18"
"2022-08-01","A DIVISION","S 42nd","1",,"0"
"2022-08-01","A DIVISION","S 42nd","1","Crew Availability","0"
"2022-08-01","A DIVISION","S 42nd","1","External Factors","0"
"2022-08-01","A DIVISION","S 42nd","1","Infrastructure & Equipment","7"
"2022-08-01","A DIVISION","S 42nd","1","Operating Conditions","0"
"2022-08-01","A DIVISION","S 42nd","1","Planned ROW Work","1"
"2022-08-01","A DIVISION","S 42nd","1","Police & Medical","2"
"2022-08-01","A DIVISION","S 42nd","2",,"0"
"2022-08-01","A DIVISION","S 42nd","2","Crew Availability","0"
"2022-08-01","A DIVISION","S 42nd","2","External Factors","0"
"2022-08-01","A DIVISION","S 42nd","2","Infrastructure & Equipment","0"
"2022-08-01","A DIVISION","S 42nd","2","Operating Conditions","0"
"2022-08-01","A DIVISION","S 42nd","2","Planned ROW Work","0"
"2022-08-01","A DIVISION","S 42nd","2","Police & Medical","2"
"2022-08-01","B DIVISION","A","1",,"0"
"2022-08-01","B DIVISION","A","1","Crew Availability","31"
"2022-08-01","B DIVISION","A","1","External Factors","62"
"2022-08-01","B DIVISION","A","1","Infrastructure & Equipment","99"
"2022-08-01","B DIVISION","A","1","Operating Conditions","80"
"2022-08-01","B DIVISION","A","1","Planned ROW Work","59"
"2022-08-01","B DIVISION","A","1","Police & Medical","76"
"2022-08-01","B DIVISION","A","2",,"0"
"2022-08-01","B DIVISION","A","2","Crew Availability","13"
"2022-08-01","B DIVISION","A","2","External Factors","16"
"2022-08-01","B DIVISION","A","2","Infrastructure & Equipment","29"
"2022-08-01","B DIVISION","A","2","Operating Conditions","34"
"2022-08-01","B DIVISION","A","2","Planned ROW Work","17"
"2022-08-01","B DIVISION","A","2","Police & Medical","23"
"2022-08-01","B DIVISION","B","1",,"0"
"2022-08-01","B DIVISION","B","1","Crew Availability","12"
"2022-08-01","B DIVISION","B","1","External Factors","1"
"2022-08-01","B DIVISION","B","1","Infrastructure & Equipment","41"
"2022-08-01","B DIVISION","B","1","Operating Conditions","83"
"2022-08-01","B DIVISION","B","1","Planned ROW Work","8"
"2022-08-01","B DIVISION","B","1","Police & Medical","29"
"2022-08-01","B DIVISION","C","1",,"0"
"2022-08-01","B DIVISION","C","1","Crew Availability","10"
"2022-08-01","B DIVISION","C","1","External Factors","0"
"2022-08-01","B DIVISION","C","1","Infrastructure & Equipment","35"
"2022-08-01","B DIVISION","C","1","Operating Conditions","63"
"2022-08-01","B DIVISION","C","1","Planned ROW Work","7"
"2022-08-01","B DIVISION","C","1","Police & Medical","51"
"2022-08-01","B DIVISION","C","2",,"0"
"2022-08-01","B DIVISION","C","2","Crew Availability","5"
"2022-08-01","B DIVISION","C","2","External Factors","0"
"2022-08-01","B DIVISION","C","2","Infrastructure & Equipment","7"
"2022-08-01","B DIVISION","C","2","Operating Conditions","30"
"2022-08-01","B DIVISION","C","2","Planned ROW Work","9"
"2022-08-01","B DIVISION","C","2","Police & Medical","14"
"2022-08-01","B DIVISION","D","1",,"0"
"2022-08-01","B DIVISION","D","1","Crew Availability","32"
"2022-08-01","B DIVISION","D","1","External Factors","1"
"2022-08-01","B DIVISION","D","1","Infrastructure & Equipment","53"
"2022-08-01","B DIVISION","D","1","Operating Conditions","77"
"2022-08-01","B DIVISION","D","1","Planned ROW Work","57"
"2022-08-01","B DIVISION","D","1","Police & Medical","50"
"2022-08-01","B DIVISION","D","2",,"0"
"2022-08-01","B DIVISION","D","2","Crew Availability","10"
"2022-08-01","B DIVISION","D","2","External Factors","0"
"2022-08-01","B DIVISION","D","2","Infrastructure & Equipment","27"
"2022-08-01","B DIVISION","D","2","Operating Conditions","33"
"2022-08-01","B DIVISION","D","2","Planned ROW Work","22"
"2022-08-01","B DIVISION","D","2","Police & Medical","26"
"2022-08-01","B DIVISION","E","1",,"0"
"2022-08-01","B DIVISION","E","1","Crew Availability","39"
"2022-08-01","B DIVISION","E","1","External Factors","1"
"2022-08-01","B DIVISION","E","1","Infrastructure & Equipment","83"
"2022-08-01","B DIVISION","E","1","Operating Conditions","71"
"2022-08-01","B DIVISION","E","1","Planned ROW Work","56"
"2022-08-01","B DIVISION","E","1","Police & Medical","50"
"2022-08-01","B DIVISION","E","2",,"0"
"2022-08-01","B DIVISION","E","2","Crew Availability","10"
"2022-08-01","B DIVISION","E","2","External Factors","1"
"2022-08-01","B DIVISION","E","2","Infrastructure & Equipment","17"
"2022-08-01","B DIVISION","E","2","Operating Conditions","12"
"2022-08-01","B DIVISION","E","2","Planned ROW Work","9"
"2022-08-01","B DIVISION","E","2","Police & Medical","12"
"2022-08-01","B DIVISION","F","1",,"0"
"2022-08-01","B DIVISION","F","1","Crew Availability","34"
"2022-08-01","B DIVISION","F","1","External Factors","2"
"2022-08-01","B DIVISION","F","1","Infrastructure & Equipment","83"
"2022-08-01","B DIVISION","F","1","Operating Conditions","59"
"2022-08-01","B DIVISION","F","1","Planned ROW Work","67"
"2022-08-01","B DIVISION","F","1","Police & Medical","54"
"2022-08-01","B DIVISION","F","2",,"0"
"2022-08-01","B DIVISION","F","2","Crew Availability","13"
"2022-08-01","B DIVISION","F","2","External Factors","0"
"2022-08-01","B DIVISION","F","2","Infrastructure & Equipment","23"
"2022-08-01","B DIVISION","F","2","Operating Conditions","19"
"2022-08-01","B DIVISION","F","2","Planned ROW Work","17"
"2022-08-01","B DIVISION","F","2","Police & Medical","13"
"2022-08-01","B DIVISION","G","1",,"0"
"2022-08-01","B DIVISION","G","1","Crew Availability","10"
"2022-08-01","B DIVISION","G","1","External Factors","1"
"2022-08-01","B DIVISION","G","1","Infrastructure & Equipment","22"
"2022-08-01","B DIVISION","G","1","Operating Conditions","46"
"2022-08-01","B DIVISION","G","1","Planned ROW Work","20"
"2022-08-01","B DIVISION","G","1","Police & Medical","11"
"2022-08-01","B DIVISION","G","2",,"0"
"2022-08-01","B DIVISION","G","2","Crew Availability","4"
"2022-08-01","B DIVISION","G","2","External Factors","0"
"2022-08-01","B DIVISION","G","2","Infrastructure & Equipment","2"
"2022-08-01","B DIVISION","G","2","Operating Conditions","6"
"2022-08-01","B DIVISION","G","2","Planned ROW Work","3"
"2022-08-01","B DIVISION","G","2","Police & Medical","1"
"2022-08-01","B DIVISION","JZ","1",,"0"
"2022-08-01","B DIVISION","JZ","1","Crew Availability","15"
"2022-08-01","B DIVISION","JZ","1","External Factors","5"
"2022-08-01","B DIVISION","JZ","1","Infrastructure & Equipment","43"
"2022-08-01","B DIVISION","JZ","1","Operating Conditions","62"
"2022-08-01","B DIVISION","JZ","1","Planned ROW Work","29"
"2022-08-01","B DIVISION","JZ","1","Police & Medical","50"
"2022-08-01","B DIVISION","JZ","2",,"0"
"2022-08-01","B DIVISION","JZ","2","Crew Availability","5"
"2022-08-01","B DIVISION","JZ","2","External Factors","0"
"2022-08-01","B DIVISION","JZ","2","Infrastructure & Equipment","6"
"2022-08-01","B DIVISION","JZ","2","Operating Conditions","12"
"2022-08-01","B DIVISION","JZ","2","Planned ROW Work","6"
"2022-08-01","B DIVISION","JZ","2","Police & Medical","11"
"2022-08-01","B DIVISION","L","1",,"0"
"2022-08-01","B DIVISION","L","1","Crew Availability","9"
"2022-08-01","B DIVISION","L","1","External Factors","0"
"2022-08-01","B DIVISION","L","1","Infrastructure & Equipment","34"
"2022-08-01","B DIVISION","L","1","Operating Conditions","4"
"2022-08-01","B DIVISION","L","1","Planned ROW Work","23"
"2022-08-01","B DIVISION","L","1","Police & Medical","17"
"2022-08-01","B DIVISION","L","2",,"0"
"2022-08-01","B DIVISION","L","2","Crew Availability","6"
"2022-08-01","B DIVISION","L","2","External Factors","0"
"2022-08-01","B DIVISION","L","2","Infrastructure & Equipment","14"
"2022-08-01","B DIVISION","L","2","Operating Conditions","10"
"2022-08-01","B DIVISION","L","2","Planned ROW Work","6"
"2022-08-01","B DIVISION","L","2","Police & Medical","9"
"2022-08-01","B DIVISION","M","1",,"0"
"2022-08-01","B DIVISION","M","1","Crew Availability","34"
"2022-08-01","B DIVISION","M","1","External Factors","0"
"2022-08-01","B DIVISION","M","1","Infrastructure & Equipment","63"
"2022-08-01","B DIVISION","M","1","Operating Conditions","57"
"2022-08-01","B DIVISION","M","1","Planned ROW Work","8"
"2022-08-01","B DIVISION","M","1","Police & Medical","37"
